time,price,rsi,change,change_coin,balance_USDT,balance_coin,profit,total_profit
1666606195.6439736,19373.65,48.2375232,0.3524953599999989,1.819457665437328e-05,1503.7223302332236,0.0776168832529349,0.0372386371675474,0.6680817520486944
1666606206.2488716,19373.65,48.2375232,0.3524953599999989,1.819457665437328e-05,1504.0748255932224,0.0776350778295892,-1.3642420526593924e-12,0.7053203892162418
1666606215.7038052,19373.62,48.2149348,0.3570130399999982,1.842779201821849e-05,1504.429509580886,0.0776535056216074,-1.1368683772161605e-12,0.7053203892148776
1666606225.704914,19373.62,48.2149348,0.3570130399999982,1.842779201821849e-05,1504.7865226208855,0.0776719334136256,-0.0023290523365631,0.7053203892137407
1666606235.9169438,19373.62,48.2149348,0.3570130399999982,1.842779201821849e-05,1505.1435356608854,0.0776903612056438,-4.547473508864641e-13,0.7029913368771776
1666606245.732459,19378.72,52.04607639,-0.4092152780000013,-2.1116734128982783e-05,1505.1305412250338,0.0776692444715148,-2.273736754432321e-13,0.7029913368767229
1666606256.4706564,19378.72,52.04607639,-0.4092152780000013,-2.1116734128982783e-05,1504.7213259470334,0.0776481277373858,0.3962208421482955,0.7029913368764955
1666606266.5935526,19378.72,52.04607639,-0.4092152780000013,-2.1116734128982783e-05,1504.3121106690332,0.0776270110032568,-4.547473508864641e-13,1.099212179024791
1666606276.7553544,19377.17,50.85867322,-0.1717346440000007,-8.862730935425593e-06,1504.0200541579773,0.0776181482723213,-2.273736754432321e-13,1.0992121790243363
1666606286.5495117,19377.17,50.85867322,-0.1717346440000007,-8.862730935425593e-06,1503.848319513976,0.0776092855413858,-0.1203218670559636,1.099212179024109
1666606296.6019316,19377.17,50.85867322,-0.1717346440000007,-8.862730935425593e-06,1503.6765848699745,0.0776004228104503,-1.1368683772161605e-12,0.9788903119681454
1666606306.5724704,19375.85,49.8390377,0.0321924599999992,1.661473432133259e-06,1503.6063447718634,0.0776020842838824,-1.5916157281026244e-12,0.9788903119670084
1666606316.5803146,19375.85,49.8390377,0.0321924599999992,1.661473432133259e-06,1503.6385372318628,0.0776037457573145,-0.1024325581111043,0.9788903119654168
1666606326.7585258,19375.85,49.8390377,0.0321924599999992,1.661473432133259e-06,1503.670729691862,0.0776054072307466,-6.821210263296962e-13,0.8764577538543126
1666606336.5698438,19381.44,54.02725159,-0.8054503180000001,-4.155781603430912e-05,1503.2990936002811,0.0775638494147123,-6.821210263296962e-13,0.8764577538536313
1666606346.5848446,19381.44,54.02725159,-0.8054503180000001,-4.155781603430912e-05,1502.4936432822813,0.0775222915986779,0.4338142264191447,0.8764577538529492
1666606356.8817794,19381.44,54.02725159,-0.8054503180000001,-4.155781603430912e-05,1501.6881929642798,0.0774807337826436,2.273736754432321e-13,1.310271980272094
1666606366.9740472,19378.94,51.93321436,-0.3866428720000012,-1.995170385996351e-05,1501.1078482578232,0.0774607820787836,-1.3642420526593924e-12,1.3102719802723213
