time,price,rsi,change_cash,change_coin,balance_USDT,balance_coin,profit,total_profit
0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0
0.0,16794.13,0.0,0.0,0.0,1000.0,0.0595446146957299,0.0,0.0
1668020947.363271,16794.13,62.0012974,-2.400259480000001,-0.0001429225259063,997.5997405199984,0.0594016921698235,0.0,0.0
1668020947.402337,16794.13,62.0012974,-2.400259480000001,-0.0001429225259063,995.199481039998,0.0592587696439171,-1.5916157281026244e-12,0.0
1668020947.4537191,16794.13,62.0012974,-2.400259480000001,-0.0001429225259063,992.7992215599976,0.0591158471180107,-3.410605131648481e-13,-1.5916157281026244e-12
1668020955.930302,16807.22,63.04254119,-2.6085082380000006,-0.0001552016477442,990.9645397607718,0.0589606454702664,-3.410605131648481e-13,-1.9326762412674725e-12
1668020965.8642983,16807.22,63.04254119,-2.6085082380000006,-0.0001552016477442,988.3560315227708,0.0588054438225221,0.773826438774222,-2.273736754432321e-12
1668020975.922819,16807.22,63.04254119,-2.6085082380000006,-0.0001552016477442,985.74752328477,0.0586502421747778,-1.0231815394945445e-12,0.7738264387719482
1668020985.8956163,16755.96,56.66576826,-1.333153652,-7.956295264490963e-05,981.4079582188898,0.0585706792221328,-7.958078640513122e-13,0.773826438770925
1668020995.912203,16755.96,56.66576826,-1.333153652,-7.956295264490963e-05,980.0748045668882,0.0584911162694878,-3.006411413880187,0.7738264387701292
1668021005.8766062,16755.96,56.66576826,-1.333153652,-7.956295264490963e-05,978.7416509148868,0.0584115533168428,-1.5916157281026244e-12,-2.2325849751100577
1668021016.7246494,16738.75,54.76694376,-0.9533887520000004,-5.695698615488017e-05,976.7829993303023,0.0583545963306879,-1.4779288903810084e-12,-2.2325849751116493
1668021026.7333574,16738.75,54.76694376,-0.9533887520000004,-5.695698615488017e-05,975.829610578302,0.058297639344533,-1.0052628325844353,-2.232584975113128
1668021036.596012,16738.75,54.76694376,-0.9533887520000004,-5.695698615488017e-05,974.8762218263016,0.0582406823583781,-3.410605131648481e-13,-3.2378478076975625
1668021046.938947,16767.71,57.35646577,-1.4712931540000014,-8.774562262825403e-05,975.0915788334,0.0581529367357498,-3.410605131648481e-13,-3.237847807697904
1668021056.492075,16767.71,57.35646577,-1.4712931540000014,-8.774562262825403e-05,973.6202856793992,0.0580651911131215,1.6866501610984417,-3.2378478076982447
1668021066.568923,16767.71,57.35646577,-1.4712931540000014,-8.774562262825403e-05,972.1489925253984,0.0579774454904932,-7.958078640513122e-13,-1.5511976465998032
1668021076.572191,16777.72,58.18391726,-1.6367834520000013,-9.75569655471662e-05,971.0925633027576,0.057879888524946,-7.958078640513122e-13,-1.551197646600599
1668021086.7756648,16777.72,58.18391726,-1.6367834520000013,-9.75569655471662e-05,969.455779850757,0.0577823315593988,0.5803542293592727,-1.5511976466013948
1668021096.6473436,16777.72,58.18391726,-1.6367834520000013,-9.75569655471662e-05,967.8189963987564,0.0576847745938516,-5.684341886080801e-13,-0.970843417242122
1668021106.621397,16766.16,56.81289437,-1.3625788740000004,-8.12695855222663e-05,965.789581530451,0.0576035050083293,-5.684341886080801e-13,-0.9708434172426904
1668021116.5672777,16766.16,56.81289437,-1.3625788740000004,-8.12695855222663e-05,964.4270026564504,0.057522235422807,-0.6668359943055293,-0.970843417243259
1668021126.6077049,16766.16,56.81289437,-1.3625788740000004,-8.12695855222663e-05,963.06442378245,0.0574409658372847,-5.684341886080801e-13,-1.6376794115487885
1668021136.5300543,16734.95,53.38481238,-0.6769624759999999,-4.045201664779398e-05,960.5947287626676,0.0574005138206369,-4.547473508864641e-13,-1.6376794115493567
1668021146.5771625,16734.95,53.38481238,-0.6769624759999999,-4.045201664779398e-05,959.9177662866676,0.0573600618039891,-1.7927325437824493,-1.6376794115498114
1668021156.5602984,16734.95,53.38481238,-0.6769624759999999,-4.045201664779398e-05,959.2408038106674,0.0573196097873413,0.0,-3.4304119553322607
1668021166.57933,16705.7,50.40820132,-0.0816402640000006,-4.886970554960324e-06,957.4825649603875,0.0573147228167863,-2.273736754432321e-13,-3.4304119553322607
1668021176.5538893,16705.7,50.40820132,-0.0816402640000006,-4.886970554960324e-06,957.4009246963868,0.0573098358462313,-1.6765985862798516,-3.430411955332488
1668021186.5864065,16705.7,50.40820132,-0.0816402640000006,-4.886970554960324e-06,957.3192844323862,0.0573049488756763,-6.821210263296962e-13,-5.10701054161234
1668021197.6136942,16714.29,51.25037964,-0.2500759280000011,-1.4961803821759767e-05,957.5614580152276,0.0572899870718545,-5.684341886080801e-13,-5.107010541613022
1668021207.7557335,16714.29,51.25037964,-0.2500759280000011,-1.4961803821759767e-05,957.311382087227,0.0572750252680327,0.4922495108413613,-5.10701054161359
1668021223.4978645,16708.8,50.6572935,-0.1314587000000013,-7.867632624724778e-06,956.8654834985048,0.0572671576354079,-5.684341886080801e-13,-4.614761030772229
1668021227.667685,16708.8,50.6572935,-0.1314587000000013,-7.867632624724778e-06,956.7340247985034,0.0572592900027831,-0.3144398887221769,-4.614761030772797
