Time,Price,RSI,Cash Allocation,Coin Allocation,Cash Balance,Coin Balance,Value
1668681937.0,0.045381,44.25170216,0.4425170216,0.5574829783999999,457.7721535101084,12707.99221640635,1034.473548282845
1668681997.0,0.045345,42.26873085,0.4226873084999999,0.5773126915,437.0654655851705,13164.639871604011,1034.0160605630545
1668682057.0,0.045381,44.25170216,0.4425170216,0.5574829783999999,457.779428187079,12708.194165209072,1034.489987598432
1668682117.0,0.045345,42.12353043,0.4212353043,0.5787646957,435.5709916800225,13197.960104277472,1034.0324926084843
1668682177.0,0.045324,40.88821928,0.4088821928,0.5911178072000001,422.6841483759805,13482.287244513152,1033.7553354462946
1668682238.0,0.045347,44.04540459,0.4404540459,0.5595459541000001,455.4583015112232,12759.5458694444,1034.0654280529184
1668682298.0,0.045369,45.79093322,0.4579093322,0.5420906677999999,473.6367493436405,12358.865937499297,1034.346138062046
1668682358.0,0.045326,42.98352901,0.4298352901,0.5701647099,444.3700444185154,13004.55946715391,1033.8147068267335
1668682419.0,0.045326,42.98352901,0.4298352901,0.5701647099,444.3700444185154,13004.55946715391,1033.8147068267335
1668682479.0,0.045326,42.98352901,0.4298352901,0.5701647099,444.3700444185154,13004.55946715391,1033.8147068267335
1668682539.0,0.045428,50.55612981,0.5055612981000001,0.4944387018999999,523.3273145786686,11266.484487842625,1035.1411718923832
1668682600.0,0.045428,50.55612981,0.5055612981000001,0.4944387018999999,523.3273145786686,11266.484487842625,1035.1411718923837
1668682660.0,0.045385,47.68108994,0.4768108994,0.5231891006,493.3355979241031,11927.313322359876,1034.6567130594062
1668682720.0,0.045391,48.06247084,0.4806247084,0.5193752916,497.3159763772049,11839.622404488451,1034.7282769393405
1668682781.0,0.045371,46.70227809,0.4670227809,0.5329772191,483.131089904473,12152.264543139392,1034.4914844912505
1668682841.0,0.045515,57.09624673,0.5709624673,0.4290375327,591.6549525063078,9767.910756435338,1036.2414105854623
1668682901.0,0.045469,54.01415325,0.5401415325,0.4598584675,559.4743250564692,10475.659496232529,1035.792086690666
1668682961.0,0.045469,54.01415325,0.5401415325,0.4598584675,559.4743250564692,10475.65949623253,1035.792086690666
1668683021.0,0.045431,50.61371545,0.5061371545,0.4938628455,524.0513788326516,11255.368202266243,1035.3940116298093
1668683082.0,0.045406,48.60079306,0.4860079306,0.5139920694,503.0729459926329,11717.387160994578,1035.1126274247526
1668683143.0,0.04538,46.37617018,0.4637617018,0.5362382982,479.9043076885015,12227.934501323612,1034.8079753585669
1668683202.0,0.045371,45.652818,0.45652818,0.5434718199999999,472.3687600697841,12394.021817422385,1034.6979239480552
1668683263.0,0.045375,46.05553869,0.4605553869,0.5394446131,476.5585352225767,12301.685174936594,1034.7475000353247
1668683324.0,0.045233,35.88848584,0.3588848584,0.6411151416,370.7282958569549,14641.353986769143,1033.0006607404837
1668683383.0,0.04524,39.27813528,0.3927813528,0.6072186472000001,405.7836529247212,13866.478720019226,1033.103150218391
1668683443.0,0.045296,43.914989,0.43914989,0.5608501100000001,454.0281446829166,12801.384853934023,1033.8796730267122
1668683504.0,0.045212,39.09273291,0.3909273291,0.6090726709000001,403.75144864717663,13913.405911081243,1032.8043566989818
1668683564.0,0.045115,34.68729903,0.3468729902999999,0.6531270097,357.7837956858211,14932.30545583034,1031.454756325607
1668683624.0,0.04515,38.70683269,0.3870683269,0.6129316731000001,399.445760591134,14009.559832235367,1031.977387016561
1668683685.0,0.045153,38.83892707,0.3883892706999999,0.6116107293,400.82526821043183,13979.007983647278,1032.0194156960574
1668683745.0,0.045153,38.83892707,0.3883892706999999,0.6116107293,400.82526821043183,13979.00798364728,1032.0194156960574
1668683805.0,0.045145,40.19491093,0.4019491093,0.5980508907,414.7743341208733,13670.024355107207,1031.9075836321883
1668683866.0,0.045104,37.26954891,0.3726954891,0.6273045109,384.3784165748631,14343.931714676428,1031.3471126336287
1668683926.0,0.045077,36.02000968,0.3602000968,0.6397999031999999,371.3518292940464,14632.916946187324,1030.9598264773324
1668683986.0,0.045012,33.32984628,0.3332984628,0.6667015372,343.30031200636074,15256.117810127733,1030.0086868758303
1668684046.0,0.045069,38.03639318,0.3803639318,0.6196360682,392.1089179146389,14173.142685135428,1030.8782855910076
1668684106.0,0.045118,41.92068059,0.4192068059,0.5807931941,432.44232579012976,13279.188877885754,1031.5727695825792
1668684166.0,0.045118,41.92068059,0.4192068059,0.5807931941,432.44232579012976,13279.188877885754,1031.5727695825792
1668684227.0,0.045118,41.92068059,0.4192068059,0.5807931941,432.44232579012976,13279.188877885754,1031.5727695825792
1668684287.0,0.04509,40.62076387,0.4062076387,0.5937923613,418.8817038565364,13579.934540640095,1031.2009522939984
1668684408.0,0.04518,47.78651089,0.4778651089,0.5221348911,493.3589992865858,11931.477359806777,1032.423146402656
1668684468.0,0.045189,48.45111533,0.4845111533,0.5154888467000001,500.2725577618712,11778.485293700309,1032.5305296988945
1668684528.0,0.045174,47.37137965,0.4737137965,0.5262862035,489.0402627610368,12027.13042144712,1032.353852419489
1668684589.0,0.045178,47.703662,0.47703662,0.52296338,492.49354192875006,11950.693235920686,1032.4019609411748
1668684649.0,0.045178,47.703662,0.47703662,0.52296338,492.49354192875006,11950.693235920684,1032.4019609411748
1668684709.0,0.045115,43.08922028,0.4308922028,0.5691077972,444.5295391113773,13013.843026841058,1031.6490672673117
1668684770.0,0.045132,44.64524131,0.4464524131,0.5535475868999999,460.6809866014472,12655.971727318103,1031.870302598768
1668684830.0,0.04517,48.30910274,0.4830910274,0.5169089726,498.7196161085985,11813.850197383385,1032.351229524406
1668684890.0,0.045149,46.47824671,0.4647824671,0.5352175329,479.7034430928173,12235.037222916204,1032.103138670261
1668684951.0,0.045162,47.7971951,0.477971951,0.522028049,493.3923748834041,11931.929924953603,1032.2621941541588
1668685010.0,0.045128,45.02626745,0.4502626745,0.5497373255,464.6064712339713,12569.802280241514,1031.8565085367104
1668685070.0,0.04515,47.46951248,0.4746951248,0.5253048752,489.9485242204929,12008.516499809146,1032.1330441868758
1668685131.0,0.045188,51.44313955,0.5144313954999999,0.4855686045,531.1963894629512,11095.710771685348,1032.5893678138686
