Time,Price,Difference 30m,Cash Allocation,Coin Allocation,Cash Balance,Coin Balance,Value
1668781394.0,1222.34,2.3217,0.0,1.0,0.0,0.8340058630837692,1019.4387266818144
1668781454.0,1222.07,1.961,0.0,1.0,0.0,0.8340058630837692,1019.2135450987818
1668781514.0,1221.39,1.1867,0.0,1.0,0.0,0.8340058630837692,1018.6464211118848
1668781574.0,1221.08,0.82,0.0,1.0,0.0,0.8340058630837692,1018.3878792943289
1668781634.0,1220.74,0.4077,0.0,1.0,0.0,0.8340058630837692,1018.1043173008804
1668781694.0,1221.32,0.9313,0.0,1.0,0.0,0.8340058630837692,1018.588040701469
1668781754.0,1221.05,0.5923,0.0,1.0,0.0,0.8340058630837692,1018.3628591184364
1668781814.0,1221.64,1.134,0.0,1.0,0.0,0.8340058630837692,1018.854922577656
1668781874.0,1220.53,-0.0527,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668781933.0,1215.35,-5.2687,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668781994.0,1215.89,-4.6303,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668782054.0,1216.0,-4.416,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668782114.0,1215.21,-5.0757,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668782174.0,1216.44,-3.681,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668782234.0,1215.21,-4.804,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668782294.0,1214.93,-4.909,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668782354.0,1214.36,-5.2807,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668782414.0,1213.44,-6.0327,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668782474.0,1214.39,-4.8647,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668782534.0,1214.01,-5.05,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668782594.0,1212.21,-6.6693,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668782654.0,1214.28,-4.37,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668782714.0,1213.96,-4.5157,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668782774.0,1214.58,-3.7097,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668782833.0,1214.38,-3.7523,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668782894.0,1213.86,-4.06,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668782954.0,1211.0,-6.692,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668783013.0,1212.32,-5.002,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668783074.0,1212.53,-4.4523,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668783134.0,1212.54,-4.11,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668783194.0,1213.0,-3.3017,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668783253.0,1212.98,-3.0103,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668783313.0,1214.03,-1.6573,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668783373.0,1214.97,-0.472,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668783433.0,1214.95,-0.2883,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668783493.0,1214.79,-0.2553,1.0,0.0,1017.9291760696328,0.0,1017.9291760696328
1668783553.0,1214.98,0.1523,0.0,1.0,0.0,0.8378155822068123,1017.9291760696328
1668783613.0,1214.47,-0.1553,1.0,0.0,1017.5018901227072,0.0,1017.5018901227072
1668783674.0,1213.14,-1.2463,1.0,0.0,1017.5018901227072,0.0,1017.5018901227072
1668783733.0,1212.09,-2.05,1.0,0.0,1017.5018901227072,0.0,1017.5018901227072
1668783793.0,1211.53,-2.5013,1.0,0.0,1017.5018901227072,0.0,1017.5018901227072
1668783853.0,1208.79,-5.096,1.0,0.0,1017.5018901227072,0.0,1017.5018901227072
1668783913.0,1209.57,-4.0757,1.0,0.0,1017.5018901227072,0.0,1017.5018901227072
1668783973.0,1211.12,-2.3377,1.0,0.0,1017.5018901227072,0.0,1017.5018901227072
1668784033.0,1209.12,-4.1603,1.0,0.0,1017.5018901227072,0.0,1017.5018901227072
1668784093.0,1209.12,-3.9573,1.0,0.0,1017.5018901227072,0.0,1017.5018901227072
1668784154.0,1209.79,-3.0937,1.0,0.0,1017.5018901227072,0.0,1017.5018901227072
1668784213.0,1210.84,-1.8913,1.0,0.0,1017.5018901227072,0.0,1017.5018901227072
1668784273.0,1210.2,-2.4447,1.0,0.0,1017.5018901227072,0.0,1017.5018901227072
1668784333.0,1211.06,-1.445,1.0,0.0,1017.5018901227072,0.0,1017.5018901227072
1668784393.0,1212.79,0.3833,0.0,1.0,0.0,0.8389761542581216,1017.5018901227072
1668784454.0,1212.16,-0.266,1.0,0.0,1016.9733351455249,0.0,1016.9733351455249
1668784513.0,1212.26,-0.0953,1.0,0.0,1016.9733351455249,0.0,1016.9733351455249
1668784573.0,1213.1,0.8013,0.0,1.0,0.0,0.8383260532070933,1016.9733351455249
1668784634.0,1213.7,1.4507,0.0,1.0,0.0,0.8383260532070933,1017.4763307774492
1668784693.0,1213.96,1.7333,0.0,1.0,0.0,0.8383260532070933,1017.6942955512832
1668784753.0,1214.69,2.46,0.0,1.0,0.0,0.8383260532070933,1018.3062735701242
1668784813.0,1213.65,1.297,0.0,1.0,0.0,0.8383260532070933,1017.4344144747888
1668784873.0,1214.05,1.6527,0.0,1.0,0.0,0.8383260532070933,1017.7697448960716
1668784933.0,1214.22,1.772,0.0,1.0,0.0,0.8383260532070933,1017.9122603251168
1668784993.0,1214.18,1.676,0.0,1.0,0.0,0.8383260532070933,1017.8787272829886
1668785053.0,1213.37,0.8267,0.0,1.0,0.0,0.8383260532070933,1017.1996831798908
1668785114.0,1214.07,1.5137,0.0,1.0,0.0,0.8383260532070933,1017.7865114171356
1668785173.0,1213.24,0.6823,0.0,1.0,0.0,0.8383260532070933,1017.0907007929738
1668785233.0,1211.94,-0.56,1.0,0.0,1016.0008769238048,0.0,1016.0008769238048
1668785293.0,1211.1,-1.2997,1.0,0.0,1016.0008769238048,0.0,1016.0008769238048
1668785353.0,1211.4,-0.8767,1.0,0.0,1016.0008769238048,0.0,1016.0008769238048
1668785413.0,1213.06,0.9027,0.0,1.0,0.0,0.8375520394076178,1016.0008769238048
1668785473.0,1214.34,2.2297,0.0,1.0,0.0,0.8375520394076178,1017.0729435342464
1668785533.0,1213.98,1.8297,0.0,1.0,0.0,0.8375520394076178,1016.77142480006
1668785594.0,1213.42,1.2067,0.0,1.0,0.0,0.8375520394076178,1016.3023956579916
1668785653.0,1213.7,1.4237,0.0,1.0,0.0,0.8375520394076178,1016.5369102290258
1668785713.0,1213.12,0.68,0.0,1.0,0.0,0.8375520394076178,1016.0511300461692
1668785773.0,1213.82,1.2617,0.0,1.0,0.0,0.8375520394076178,1016.6374164737546
1668785833.0,1213.63,0.9817,0.0,1.0,0.0,0.8375520394076178,1016.4782815862671
1668785893.0,1213.74,0.9413,0.0,1.0,0.0,0.8375520394076178,1016.570412310602
1668785953.0,1214.17,1.2173,0.0,1.0,0.0,0.8375520394076178,1016.9305596875472
1668786013.0,1213.23,0.1313,0.0,1.0,0.0,0.8375520394076178,1016.1432607705042
1668786074.0,1212.69,-0.4883,1.0,0.0,1015.690982669224,0.0,1015.690982669224
1668786133.0,1213.66,0.3987,0.0,1.0,0.0,0.8368826381929239,1015.690982669224
1668786194.0,1213.32,-0.028,1.0,0.0,1015.4064425722383,0.0,1015.4064425722383
1668786253.0,1213.62,0.2543,0.0,1.0,0.0,0.8366757655380089,1015.4064425722383
1668786313.0,1213.08,-0.3343,1.0,0.0,1014.9546376588478,0.0,1014.9546376588478
1668786373.0,1212.75,-0.6917,1.0,0.0,1014.9546376588478,0.0,1014.9546376588478
1668786433.0,1212.78,-0.65,1.0,0.0,1014.9546376588478,0.0,1014.9546376588478
1668786493.0,1212.71,-0.6893,1.0,0.0,1014.9546376588478,0.0,1014.9546376588478
1668786554.0,1212.08,-1.2777,1.0,0.0,1014.9546376588478,0.0,1014.9546376588478
1668786614.0,1211.96,-1.3107,1.0,0.0,1014.9546376588478,0.0,1014.9546376588478
1668786673.0,1212.06,-1.1543,1.0,0.0,1014.9546376588478,0.0,1014.9546376588478
1668786733.0,1211.72,-1.428,1.0,0.0,1014.9546376588478,0.0,1014.9546376588478
1668786793.0,1212.53,-0.5347,1.0,0.0,1014.9546376588478,0.0,1014.9546376588478
1668786853.0,1213.29,0.2803,0.0,1.0,0.0,0.8365309510989523,1014.9546376588478
1668786913.0,1213.42,0.413,0.0,1.0,0.0,0.8365309510989523,1015.0633866824908
1668786973.0,1212.03,-0.9553,1.0,0.0,1013.900608660463,0.0,1013.900608660463
1668787033.0,1210.09,-2.855,1.0,0.0,1013.900608660463,0.0,1013.900608660463
1668787093.0,1211.09,-1.7933,1.0,0.0,1013.900608660463,0.0,1013.900608660463
1668787154.0,1210.5,-2.383,1.0,0.0,1013.900608660463,0.0,1013.900608660463
1668787213.0,1211.14,-1.713,1.0,0.0,1013.900608660463,0.0,1013.900608660463
1668787273.0,1210.68,-2.109,1.0,0.0,1013.900608660463,0.0,1013.900608660463
1668787333.0,1211.23,-1.437,1.0,0.0,1013.900608660463,0.0,1013.900608660463
1668787393.0,1210.01,-2.5653,1.0,0.0,1013.900608660463,0.0,1013.900608660463
1668787453.0,1210.12,-2.3417,1.0,0.0,1013.900608660463,0.0,1013.900608660463
1668787513.0,1210.91,-1.4323,1.0,0.0,1013.900608660463,0.0,1013.900608660463
1668787574.0,1212.31,0.0413,0.0,1.0,0.0,0.8363377425414812,1013.900608660463
1668787633.0,1212.45,0.2317,0.0,1.0,0.0,0.8363377425414812,1014.017695944419
1668787693.0,1211.83,-0.349,1.0,0.0,1013.4991665440432,0.0,1013.4991665440432
1668787753.0,1212.43,0.3147,0.0,1.0,0.0,0.835923860795298,1013.4991665440432
1668787814.0,1212.42,0.3627,0.0,1.0,0.0,0.835923860795298,1013.4908073054352
1668787873.0,1212.22,0.1897,0.0,1.0,0.0,0.835923860795298,1013.3236225332762
1668787933.0,1212.41,0.3953,0.0,1.0,0.0,0.835923860795298,1013.4824480668274
1668787993.0,1212.0,0.027,0.0,1.0,0.0,0.835923860795298,1013.1397192839012
1668788054.0,1212.58,0.651,0.0,1.0,0.0,0.835923860795298,1013.6245551231624
1668788113.0,1212.89,0.9957,0.0,1.0,0.0,0.835923860795298,1013.883691520009
1668788174.0,1213.2,1.312,0.0,1.0,0.0,0.835923860795298,1014.1428279168556
1668788233.0,1213.7,1.797,0.0,1.0,0.0,0.835923860795298,1014.5607898472532
1668788293.0,1213.84,1.9063,0.0,1.0,0.0,0.835923860795298,1014.6778191877644
1668788353.0,1213.91,1.9387,0.0,1.0,0.0,0.835923860795298,1014.7363338580204
1668788414.0,1214.14,2.1077,0.0,1.0,0.0,0.835923860795298,1014.9285963460032
1668788473.0,1213.84,1.735,0.0,1.0,0.0,0.835923860795298,1014.6778191877644
1668788534.0,1213.66,1.4957,0.0,1.0,0.0,0.835923860795298,1014.5273528928216
1668788593.0,1212.86,0.631,0.0,1.0,0.0,0.835923860795298,1013.8586138041852
1668788653.0,1212.39,0.15,0.0,1.0,0.0,0.835923860795298,1013.4657295896114
1668788713.0,1212.14,-0.07,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668788773.0,1210.73,-1.4373,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668788834.0,1211.5,-0.624,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668788893.0,1210.95,-1.221,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668788953.0,1210.99,-1.1763,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668789014.0,1210.74,-1.4427,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668789073.0,1209.51,-2.6593,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668789133.0,1209.15,-2.9803,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668789193.0,1209.92,-2.141,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668789253.0,1210.1,-1.958,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668789313.0,1210.56,-1.4973,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668789374.0,1209.99,-2.0557,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668789433.0,1210.16,-1.8083,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668789493.0,1209.06,-2.832,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668789554.0,1209.57,-2.2297,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668789614.0,1209.31,-2.3943,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668789674.0,1209.14,-2.4607,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668789735.0,1210.15,-1.348,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668789795.0,1210.15,-1.2727,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668789855.0,1210.95,-0.411,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668789916.0,1210.86,-0.4467,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668789976.0,1210.77,-0.469,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668790036.0,1210.12,-1.038,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668790097.0,1208.59,-2.4487,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668790157.0,1208.52,-2.3437,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668790217.0,1208.07,-2.614,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668790278.0,1207.21,-3.2717,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668790338.0,1205.81,-4.4507,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668790398.0,1206.41,-3.589,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668790459.0,1206.38,-3.404,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668790519.0,1207.09,-2.4937,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668790579.0,1208.14,-1.2753,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668790640.0,1207.81,-1.519,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668790700.0,1207.11,-2.096,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668790760.0,1207.52,-1.558,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668790821.0,1207.44,-1.5223,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668790881.0,1207.53,-1.3223,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668790941.0,1208.08,-0.7063,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668791001.0,1206.26,-2.4907,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668791062.0,1205.89,-2.7387,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668791121.0,1206.53,-1.9583,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668791184.0,1204.56,-3.794,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668791242.0,1204.48,-3.693,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668791302.0,1204.54,-3.4437,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668791363.0,1203.81,-4.023,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668791423.0,1201.36,-6.281,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668791483.0,1201.2,-6.176,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668791544.0,1202.69,-4.4213,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668791604.0,1202.37,-4.4927,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668791664.0,1203.47,-3.1333,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668791725.0,1203.5,-2.854,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668791785.0,1202.36,-3.7487,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668791845.0,1202.84,-2.9883,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668791906.0,1204.89,-0.6957,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668791966.0,1205.37,-0.0923,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668792026.0,1205.03,-0.3273,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668792086.0,1205.01,-0.246,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668792146.0,1204.88,-0.3027,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668792206.0,1204.61,-0.5417,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668792268.0,1204.61,-0.4817,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668792328.0,1204.19,-0.8427,1.0,0.0,1013.2567486244126,0.0,1013.2567486244126
1668792388.0,1205.56,0.624,0.0,1.0,0.0,0.8404863703377788,1013.2567486244126
1668792449.0,1205.03,0.18,0.0,1.0,0.0,0.8404863703377788,1012.8112908481336
1668792509.0,1205.16,0.4027,0.0,1.0,0.0,0.8404863703377788,1012.9205540762777
1668792569.0,1204.87,0.1777,0.0,1.0,0.0,0.8404863703377788,1012.6768130288796
1668792629.0,1205.36,0.756,0.0,1.0,0.0,0.8404863703377788,1013.088651350345
1668792689.0,1204.2,-0.3347,1.0,0.0,1012.1136871607532,0.0,1012.1136871607532
1668792749.0,1204.58,0.1563,0.0,1.0,0.0,0.8402212282793615,1012.1136871607532
1668792810.0,1204.69,0.383,0.0,1.0,0.0,0.8402212282793615,1012.206111495864
1668792870.0,1204.53,0.2753,0.0,1.0,0.0,0.8402212282793615,1012.0716760993394
1668792930.0,1205.61,1.4007,0.0,1.0,0.0,0.8402212282793615,1012.979115025881
1668792991.0,1205.36,1.1813,0.0,1.0,0.0,0.8402212282793615,1012.7690597188111
1668793051.0,1205.15,0.9447,0.0,1.0,0.0,0.8402212282793615,1012.5926132608728
1668793111.0,1205.02,0.7923,0.0,1.0,0.0,0.8402212282793615,1012.4833845011962
1668793172.0,1204.59,0.3463,0.0,1.0,0.0,0.8402212282793615,1012.122089373036
1668793232.0,1205.01,0.7403,0.0,1.0,0.0,0.8402212282793615,1012.4749822889136
1668793292.0,1204.32,-0.0713,1.0,0.0,1011.8952296414006,0.0,1011.8952296414006
1668793353.0,1205.07,0.5747,0.0,1.0,0.0,0.8396982993862603,1011.8952296414006
1668793413.0,1205.63,1.0553,0.0,1.0,0.0,0.8396982993862603,1012.365460689057
1668793473.0,1205.32,0.6367,0.0,1.0,0.0,0.8396982993862603,1012.1051542162472
1668793534.0,1205.43,0.685,0.0,1.0,0.0,0.8396982993862603,1012.1975210291798
1668793594.0,1205.28,0.4707,0.0,1.0,0.0,0.8396982993862603,1012.0715662842716
1668793654.0,1204.76,-0.1467,1.0,0.0,1011.634923168591,0.0,1011.634923168591
1668793714.0,1205.14,0.1693,0.0,1.0,0.0,0.8394335290245041,1011.634923168591
1668793774.0,1205.46,0.481,0.0,1.0,0.0,0.8394335290245041,1011.9035418978788
1668793835.0,1205.88,0.898,0.0,1.0,0.0,0.8394335290245041,1012.256103980069
1668793895.0,1206.64,1.6297,0.0,1.0,0.0,0.8394335290245041,1012.8940734621276
1668793955.0,1205.57,0.5053,0.0,1.0,0.0,0.8394335290245041,1011.9958795860712
1668794015.0,1204.36,-0.7277,1.0,0.0,1010.9801650159516,0.0,1010.9801650159516
1668794076.0,1203.25,-1.8293,1.0,0.0,1010.9801650159516,0.0,1010.9801650159516
1668794136.0,1202.63,-2.404,1.0,0.0,1010.9801650159516,0.0,1010.9801650159516
1668794197.0,1203.28,-1.702,1.0,0.0,1010.9801650159516,0.0,1010.9801650159516
1668794257.0,1203.8,-1.106,1.0,0.0,1010.9801650159516,0.0,1010.9801650159516
1668794317.0,1204.14,-0.725,1.0,0.0,1010.9801650159516,0.0,1010.9801650159516
1668794378.0,1204.26,-0.571,1.0,0.0,1010.9801650159516,0.0,1010.9801650159516
1668794438.0,1204.17,-0.6407,1.0,0.0,1010.9801650159516,0.0,1010.9801650159516
1668794498.0,1203.47,-1.301,1.0,0.0,1010.9801650159516,0.0,1010.9801650159516
1668794558.0,1204.27,-0.4767,1.0,0.0,1010.9801650159516,0.0,1010.9801650159516
1668794619.0,1204.59,-0.1463,1.0,0.0,1010.9801650159516,0.0,1010.9801650159516
1668794679.0,1204.89,0.157,0.0,1.0,0.0,0.8390642838897754,1010.9801650159516
1668794739.0,1204.84,0.095,0.0,1.0,0.0,0.8390642838897754,1010.9382118017568
1668794800.0,1204.55,-0.1693,1.0,0.0,1010.6948831594289,0.0,1010.6948831594289
1668794861.0,1204.63,-0.0623,1.0,0.0,1010.6948831594289,0.0,1010.6948831594289
1668794920.0,1205.27,0.595,0.0,1.0,0.0,0.838563046586598,1010.694883159429
1668794980.0,1205.7,1.0167,0.0,1.0,0.0,0.838563046586598,1011.0554652694613
1668795041.0,1207.25,2.5297,0.0,1.0,0.0,0.838563046586598,1012.3552379916704
1668795101.0,1206.55,1.755,0.0,1.0,0.0,0.838563046586598,1011.7682438590598
1668795161.0,1206.5,1.6307,0.0,1.0,0.0,0.838563046586598,1011.7263157067304
1668795221.0,1206.39,1.473,0.0,1.0,0.0,0.838563046586598,1011.634073771606
1668795281.0,1206.05,1.1077,0.0,1.0,0.0,0.838563046586598,1011.3489623357664
1668795342.0,1206.47,1.5033,0.0,1.0,0.0,0.838563046586598,1011.7011588153327
1668795403.0,1204.87,-0.1313,1.0,0.0,1010.3594579407942,0.0,1010.3594579407942
1668795462.0,1205.08,0.0923,0.0,1.0,0.0,0.8384169166700918,1010.3594579407942
1668795523.0,1205.31,0.3117,0.0,1.0,0.0,0.8384169166700918,1010.5522938316284
1668795583.0,1204.4,-0.604,1.0,0.0,1009.7893344374586,0.0,1009.7893344374586
1668795643.0,1204.65,-0.3187,1.0,0.0,1009.7893344374586,0.0,1009.7893344374586
1668795704.0,1204.29,-0.6377,1.0,0.0,1009.7893344374586,0.0,1009.7893344374586
1668795764.0,1202.67,-2.1793,1.0,0.0,1009.7893344374586,0.0,1009.7893344374586
1668795824.0,1203.11,-1.6427,1.0,0.0,1009.7893344374586,0.0,1009.7893344374586
1668795885.0,1204.67,-0.041,1.0,0.0,1009.7893344374586,0.0,1009.7893344374586
1668795945.0,1204.83,0.0717,0.0,1.0,0.0,0.8381176883356645,1009.7893344374586
1668796005.0,1204.65,-0.1817,1.0,0.0,1009.6384732535582,0.0,1009.6384732535582
1668796066.0,1205.45,0.5727,0.0,1.0,0.0,0.8375614693712374,1009.6384732535582
1668796126.0,1205.7,0.7677,0.0,1.0,0.0,0.8375614693712374,1009.847863620901
1668796186.0,1205.94,0.9557,0.0,1.0,0.0,0.8375614693712374,1010.04887837355
1668796246.0,1205.92,0.8797,0.0,1.0,0.0,0.8375614693712374,1010.0321271441628
1668796307.0,1205.11,0.0113,0.0,1.0,0.0,0.8375614693712374,1009.3537023539718
1668796367.0,1205.58,0.4267,0.0,1.0,0.0,0.8375614693712374,1009.7473562445764
1668796427.0,1204.97,-0.227,1.0,0.0,1009.23644374826,0.0,1009.23644374826
1668796487.0,1204.97,-0.2397,1.0,0.0,1009.23644374826,0.0,1009.23644374826
1668796547.0,1205.86,0.6477,0.0,1.0,0.0,0.8369432966913738,1009.23644374826
1668796608.0,1205.88,0.6337,0.0,1.0,0.0,0.8369432966913738,1009.253182614194
1668796668.0,1205.4,0.1093,0.0,1.0,0.0,0.8369432966913738,1008.851449831782
1668796728.0,1206.13,0.8137,0.0,1.0,0.0,0.8369432966913738,1009.4624184383669
1668796789.0,1205.21,-0.135,1.0,0.0,1008.6924306054108,0.0,1008.6924306054108
1668796849.0,1206.11,0.7813,0.0,1.0,0.0,0.8363187691051487,1008.6924306054108
1668796909.0,1205.62,0.3293,0.0,1.0,0.0,0.8363187691051487,1008.2826344085493
1668796970.0,1204.8,-0.4597,1.0,0.0,1007.5968530178832,0.0,1007.5968530178832
1668797030.0,1204.9,-0.303,1.0,0.0,1007.5968530178832,0.0,1007.5968530178832
1668797090.0,1205.0,-0.1533,1.0,0.0,1007.5968530178832,0.0,1007.5968530178832
1668797151.0,1205.0,-0.1183,1.0,0.0,1007.5968530178832,0.0,1007.5968530178832
1668797211.0,1204.49,-0.5793,1.0,0.0,1007.5968530178832,0.0,1007.5968530178832
1668797271.0,1204.07,-0.9867,1.0,0.0,1007.5968530178832,0.0,1007.5968530178832
1668797332.0,1204.77,-0.253,1.0,0.0,1007.5968530178832,0.0,1007.5968530178832
1668797392.0,1204.45,-0.555,1.0,0.0,1007.5968530178832,0.0,1007.5968530178832
1668797452.0,1204.52,-0.4867,1.0,0.0,1007.5968530178832,0.0,1007.5968530178832
1668797513.0,1205.0,-0.0023,1.0,0.0,1007.5968530178832,0.0,1007.5968530178832
1668797573.0,1204.5,-0.526,1.0,0.0,1007.5968530178832,0.0,1007.5968530178832
1668797633.0,1204.03,-1.057,1.0,0.0,1007.5968530178832,0.0,1007.5968530178832
1668797695.0,1203.81,-1.3077,1.0,0.0,1007.5968530178832,0.0,1007.5968530178832
1668797755.0,1204.25,-0.839,1.0,0.0,1007.5968530178832,0.0,1007.5968530178832
1668797815.0,1204.48,-0.5897,1.0,0.0,1007.5968530178832,0.0,1007.5968530178832
1668797876.0,1204.94,-0.124,1.0,0.0,1007.5968530178832,0.0,1007.5968530178832
1668797936.0,1205.41,0.363,0.0,1.0,0.0,0.835895548417454,1007.5968530178832
1668797996.0,1205.45,0.4127,0.0,1.0,0.0,0.835895548417454,1007.63028883982
1668798058.0,1205.64,0.619,0.0,1.0,0.0,0.835895548417454,1007.7891089940192
1668798117.0,1205.67,0.6583,0.0,1.0,0.0,0.835895548417454,1007.8141858604718
1668798177.0,1206.06,1.0297,0.0,1.0,0.0,0.835895548417454,1008.1401851243544
1668798237.0,1206.34,1.2937,0.0,1.0,0.0,0.835895548417454,1008.3742358779114
1668798297.0,1206.56,1.468,0.0,1.0,0.0,0.835895548417454,1008.5581328985631
1668798357.0,1206.15,1.005,0.0,1.0,0.0,0.835895548417454,1008.215415723712
1668798418.0,1205.97,0.8153,0.0,1.0,0.0,0.835895548417454,1008.064954524997
1668798478.0,1206.14,0.9823,0.0,1.0,0.0,0.835895548417454,1008.207056768228
1668798539.0,1206.24,1.0577,0.0,1.0,0.0,0.835895548417454,1008.2906463230696
1668798599.0,1205.56,0.374,0.0,1.0,0.0,0.835895548417454,1007.7222373501456
1668798659.0,1205.29,0.0923,0.0,1.0,0.0,0.835895548417454,1007.496545552073
1668798719.0,1204.45,-0.7203,1.0,0.0,1006.7943932914023,0.0,1006.7943932914023
1668798780.0,1204.87,-0.2613,1.0,0.0,1006.7943932914023,0.0,1006.7943932914023
1668798840.0,1205.58,0.4463,0.0,1.0,0.0,0.8351120566792767,1006.7943932914023
1668798900.0,1204.9,-0.2563,1.0,0.0,1006.2265170928606,0.0,1006.2265170928606
1668798961.0,1204.4,-0.753,1.0,0.0,1006.2265170928606,0.0,1006.2265170928606
1668799021.0,1204.55,-0.583,1.0,0.0,1006.2265170928606,0.0,1006.2265170928606
1668799081.0,1205.7,0.565,0.0,1.0,0.0,0.8345579473275778,1006.2265170928606
1668799142.0,1204.89,-0.2993,1.0,0.0,1005.5505251555252,0.0,1005.5505251555252
1668799202.0,1204.73,-0.4633,1.0,0.0,1005.5505251555252,0.0,1005.5505251555252
